47.4742696, 19.0582031
47.4742653, 19.0582422
47.474262599999996, 19.0583021
47.4742582, 19.058369499999998
47.474253, 19.0584497
47.4742527, 19.0584535
47.4742682, 19.0584494
47.4743104, 19.0584411
47.474359, 19.058429
47.474399299999995, 19.058420899999998
47.4743989, 19.058390799999998
47.4743965, 19.058389599999998
47.474396, 19.058325699999997
47.474391399999995, 19.0582997
47.4743895, 19.0582443
47.4743886, 19.0581907
47.4743913, 19.058170999999998
47.47438, 19.0581784
47.474339099999995, 19.0581894
47.4742916, 19.0582025
